yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived
2015,LAW ,15195490,2015-08-16 18:40:17.000,1513958,RPTO,HIT AND RUN,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0
2015,LAW ,15195492,2015-08-16 18:44:17.000,,PHONE,CHECK WELFARE,UTL ,UNABLE TO LOCATE,1571.0,1956.0,2317,1,1,EP02,7,97401,CAHOOT,1,1
2015,LAW ,15195494,2015-08-16 18:46:50.000,1513959,RPTO,THEFT OF BICYCLE,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,3W74  ,0,0
2015,LAW ,15195498,2015-08-16 18:50:39.000,,PHONE,DISORDERLY SUBJECT,ADVI,ADVISED,402.0,402.0,1024,1,1,EP02,3,97401,3E59  ,2,1
2015,LAW ,15195501,2015-08-16 18:54:14.000,,PHONE,FOUND PROPERTY,RSLV,RESOLVED,1646.0,1646.0,1650,1,1,EP01,5,97401,3W74  ,1,1
2015,LAW ,15195504,2015-08-16 18:58:12.000,,PHONE,UNKNOWN PROBLEM,ASST,ASSISTED,173.0,230.0,1141,1,1,EP05,3,97404,4E52  ,4,3
2015,LAW ,15195505,2015-08-16 18:59:44.000,1513960,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0
2015,LAW ,15195508,2015-08-16 19:06:15.000,,PHONE,ABANDONED PROPERTY,PW  ,PUBLIC WORKS,,,135,0,0,EP02,7,97402,,0,0
2015,LAW ,15195509,2015-08-16 19:09:37.000,1513961,RPTO,THEFT OF BICYCLE,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0
2015,LAW ,15195510,2015-08-16 19:10:38.000,,PHONE,INTOXICATED SUBJECT,WARN,WARNING,236.0,735.0,4115,1,1,EP05,3,97402,3E45  ,3,3
2015,LAW ,15195512,2015-08-16 19:14:43.000,1513963,RPTO,HIT AND RUN,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,3W74  ,0,0
2015,LAW ,15195516,2015-08-16 19:17:16.000,,PHONE,DISPUTE FAMILY,ASST,ASSISTED,4298.0,5148.0,8733,1,1,EP04,4,97402,4E31  ,1,1
2015,LAW ,15195520,2015-08-16 19:20:09.000,,PHONE,DISABLED VEHICLE,REL ,REFERRED TO OTHER AGENCY,,,1241,0,0,EP01,3,97401,,0,0
2015,LAW ,15195526,2015-08-16 19:28:16.000,1513965,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,3W74  ,0,0
2015,LAW ,15195528,2015-08-16 19:30:58.000,,PHONE,ILLEGAL PARKING,RSLV,RESOLVED,1311.0,1328.0,1688,1,1,EP01,5,97408,CMD8  ,2,2
2015,LAW ,15195530,2015-08-16 19:32:59.000,,PHONE,HARASSMENT,WCB ,CALLER WILL CALL BACK,,,10372,0,0,EP01,4,97401,,0,0
2015,LAW ,15195531,2015-08-16 19:33:16.000,,W911,HAZARD SAFETY,DIS ,DISREGARD,,,215,0,0,EP01,3,97401,,0,0
2015,LAW ,15195532,2015-08-16 19:34:44.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,301,1,1,EP05,6,97402,3E95  ,1,1
2015,LAW ,15195535,2015-08-16 19:37:14.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,1083.0,1108.0,2736,1,1,EP02,5,97401,CAHOOT,1,1
2015,LAW ,15195540,2015-08-16 19:46:32.000,,SELF,SUBJECT DOWN,PCHK,PATROL CHECK,0.0,0.0,129,1,1,EP02,1,97401,1X10  ,1,1
2015,LAW ,15195541,2015-08-16 19:46:42.000,1513967,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP03,P,97401,3W74  ,0,0
2015,LAW ,15195544,2015-08-16 19:57:30.000,,PHONE,OPEN DOOR,PCHK,PATROL CHECK,1287.0,1287.0,3188,1,1,EP05,3,97402,4E52  ,1,1
2015,LAW ,15195548,2015-08-16 20:02:57.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,694.0,1285.0,4999,1,1,EP03,7,97405,CAHOOT,1,1
2015,LAW ,15195551,2015-08-16 20:05:33.000,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,390,1,1,LS13,6,97404,CMD8  ,1,1
2015,LAW ,15195552,2015-08-16 20:06:23.000,1513970,PHONE,BURGLARY,REPT,REPORT TAKEN,3591.0,4050.0,7982,1,1,EP04,4,97405,5E47  ,1,1
2015,LAW ,15195557,2015-08-16 20:18:52.000,,PHONE,TRANSPORT,TRAN,TRANSPORT MADE,250.0,968.0,1793,1,1,EP02,5,97401,CAHOOT,1,1
2015,LAW ,15195558,2015-08-16 20:19:10.000,,PHONE,THEFT,WCB ,CALLER WILL CALL BACK,7279.0,,7607,1,0,EP02,5,97401,,1,0
2015,LAW ,15195561,2015-08-16 20:26:13.000,,SELF,PERSON STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,472,1,1,EP05,6,97402,3E26  ,2,2
2015,LAW ,15195563,2015-08-16 20:29:14.000,1513974,PHONE,CHECK WELFARE,REPT,REPORT TAKEN,6153.0,9875.0,16923,1,1,EP01,4,97401,6E19  ,2,2
2015,LAW ,15195564,2015-08-16 20:30:03.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1275.0,,1278,1,0,EP05,5,97402,4E52  ,1,1
2015,LAW ,15195565,2015-08-16 20:34:15.000,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,129,0,0,EP04,5,97402,,0,0
2015,LAW ,15195566,2015-08-16 20:34:36.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,1054,1,1,EP05,6,97402,3E88  ,2,2
2015,LAW ,15195568,2015-08-16 20:38:14.000,,E911,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,622,0,0,EP03,3,97401,,0,0
2015,LAW ,15195569,2015-08-16 20:38:20.000,,PHONE,DISPUTE,UTL ,UNABLE TO LOCATE,1870.0,1870.0,1874,1,1,EP05,3,97402,4X41  ,1,1
2015,LAW ,15195570,2015-08-16 20:38:44.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,2,1,1,EP05,6,97402,CMD8  ,1,1
2015,LAW ,15195572,2015-08-16 20:41:57.000,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,404,0,0,EP02,3,97401,,0,0
2015,LAW ,15195578,2015-08-16 20:49:16.000,,SELF,ASSIST PUBLIC- POLICE,ASST,ASSISTED,0.0,850.0,1965,1,1,EP01,P,97401,CAHOOT,1,1
2015,LAW ,15195580,2015-08-16 20:50:47.000,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,482.0,721.0,1521,1,1,EP05,3,97402,4E52  ,1,1
2015,LAW ,15195581,2015-08-16 20:51:44.000,,E911,DISORDERLY SUBJECT,DIS ,DISREGARD,,,775,0,0,EP04,3,97402,,0,0
2015,LAW ,15195582,2015-08-16 20:57:50.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,1470.0,2335.0,5778,1,1,EP03,7,97403,CAHOOT,2,1
2015,LAW ,15195585,2015-08-16 21:08:20.000,1513969,SELF,WARRANT SERVICE,ARR ,ARREST,0.0,0.0,3338,1,1,EP02,6,97401,3H42  ,3,3
2015,LAW ,15195586,2015-08-16 21:08:53.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,437.0,,448,1,0,EP01,5,97401,4E52  ,1,1
2015,LAW ,15195593,2015-08-16 21:19:15.000,,E911,DISPUTE FAMILY,ADVI,ADVISED,68.0,372.0,2171,1,1,EP01,3,97401,5E62  ,3,3
2015,LAW ,15195599,2015-08-16 21:28:09.000,,PHONE,BEAT INFORMATION,UOPD,RELAYED TO UNIVERSITY OF OREGON POLICE,,,481,0,0,EPUO,5,97403,,0,0
2015,LAW ,15195608,2015-08-16 21:41:31.000,,W911,DISPUTE FAMILY,ADVI,ADVISED,1666.0,2293.0,4032,1,1,EP06,3,97404,5E65  ,2,2
2015,LAW ,15195612,2015-08-16 21:47:15.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,174,1,1,EP05,6,97402,5E56  ,1,1
2015,LAW ,15195614,2015-08-16 21:47:19.000,,W911,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,1222.0,1222.0,1629,1,1,EP03,3,97401,4E31  ,1,1
2015,LAW ,15195615,2015-08-16 21:48:53.000,,PHONE,LOUD NOISE,DIS ,DISREGARD,,,342,0,0,EP06,P,97404,,0,0
2015,LAW ,15195617,2015-08-16 21:52:19.000,,PHONE,ALARM PANIC,FALS,FALSE ALARM,108.0,655.0,997,1,1,EP03,3,97405,5E56  ,3,2
2015,LAW ,15195618,2015-08-16 21:54:39.000,,PHONE,HAZARD SAFETY,GOA ,GONE ON ARRIVAL,969.0,,1189,1,0,EP04,3,97405,5E56  ,1,1
2015,LAW ,15195619,2015-08-16 21:56:53.000,,W911,ASSIST FIRE DEPARTMENT,ASST,ASSISTED,41.0,359.0,1480,1,1,EP04,5,97402,CAHOOT,1,1
2015,LAW ,15195623,2015-08-16 22:02:01.000,,PHONE,SUSPICIOUS CONDITIONS,UTL ,UNABLE TO LOCATE,7892.0,8061.0,8994,1,1,EP02,7,97401,CAHOOT,1,1
2015,LAW ,15195626,2015-08-16 22:02:31.000,1513971,E911,INFORMATION - POLICE,ARR ,ARREST,516.0,1046.0,23616,1,1,EP03,5,97403,6E35  ,2,2
2015,LAW ,15195628,2015-08-16 22:07:24.000,,W911,LOUD NOISE,ADVI,ADVISED,10479.0,10745.0,11018,1,1,EPUO,5,97403,4E31  ,2,2
2015,LAW ,15195632,2015-08-16 22:14:01.000,,PHONE,DISORDERLY SUBJECT,DIS ,DISREGARD,,,280,0,0,EP05,3,97402,,0,0
2015,LAW ,15195634,2015-08-16 22:15:27.000,1513972,SELF,PERSON STOP,REPT,REPORT TAKEN,0.0,0.0,13648,1,1,EP02,6,97402,3H41  ,4,4
2015,LAW ,15195635,2015-08-16 22:17:13.000,,PHONE,DISPUTE,PCHK,PATROL CHECK,83.0,313.0,741,1,1,EP05,P,97402,5E56  ,4,2
2015,LAW ,15195636,2015-08-16 22:20:51.000,,W911,DISPUTE,RSLV,RESOLVED,50.0,281.0,1916,1,1,EP03,P,97405,4E31  ,2,2
2015,LAW ,15195638,2015-08-16 22:23:40.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,509,1,1,EP05,6,97402,3D11  ,2,2
2015,LAW ,15195641,2015-08-16 22:27:07.000,,W911,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,159.0,584.0,1368,1,1,EP04,3,97405,5E47  ,2,2
2015,LAW ,15195642,2015-08-16 22:27:31.000,,SELF,PERSON STOP,ASST,ASSISTED,0.0,0.0,4166,1,1,EP01,6,97401,CAHOOT,2,2
2015,LAW ,15195643,2015-08-16 22:29:15.000,,PHONE,DISORDERLY SUBJECT,RSLV,RESOLVED,3145.0,3220.0,3514,1,1,EP05,3,97402,5E56  ,2,2
2015,LAW ,15195646,2015-08-16 22:31:07.000,1513973,W911,DISPUTE,REPT,REPORT TAKEN,3912.0,3926.0,7664,1,1,EP05,3,97402,5E56  ,1,1
2015,LAW ,15195649,2015-08-16 22:35:22.000,,PHONE,LOUD NOISE,ADVI,ADVISED,9764.0,9965.0,11079,1,1,EP03,5,97401,4E31  ,2,2
2015,LAW ,15195655,2015-08-16 22:45:38.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,239.0,240.0,245,1,1,EP06,5,97404,5E62  ,1,1
2015,LAW ,15195656,2015-08-16 22:46:21.000,,PHONE,DISPUTE,ASST,ASSISTED,281.0,552.0,4253,1,1,EP05,3,97402,CAHOOT,3,3
2015,LAW ,15195660,2015-08-16 22:53:07.000,,W911,DISPUTE,ADVI,ADVISED,97.0,458.0,2571,1,1,EP05,3,97402,5E62  ,2,2
2015,LAW ,15195662,2015-08-16 22:55:12.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,5829.0,6295.0,8655,1,1,EP01,7,97401,CAHOOT,1,1
2015,LAW ,15195663,2015-08-16 22:55:20.000,,PHONE,TRAFFIC HAZARD,GOA ,GONE ON ARRIVAL,687.0,687.0,690,1,1,EP03,3,97403,6E15  ,1,1
2015,LAW ,15195664,2015-08-16 22:58:02.000,,PHONE,TRAFFIC HAZARD,RSLV,RESOLVED,2213.0,2213.0,2216,1,1,EP06,3,97404,5E47  ,1,1
2015,LAW ,15195671,2015-08-16 23:12:16.000,,PHONE,SUBJECT SCREAMING,UTL ,UNABLE TO LOCATE,152.0,,1272,1,0,EP04,3,97402,4E31  ,2,1
2015,LAW ,15195675,2015-08-16 23:15:12.000,,W911,HIT AND RUN,REL ,REFERRED TO OTHER AGENCY,,,825,0,0,EP05,3,97402,,0,0
2015,LAW ,15195678,2015-08-16 23:23:00.000,,E911,DISPUTE,ADVI,ADVISED,128.0,339.0,1792,1,1,EP05,P,97402,6E26  ,2,2
2015,LAW ,15195682,2015-08-16 23:33:26.000,,PHONE,ANIMAL CRUELTY,INFO,INFORMATION ONLY,,,217,0,0,EP04,P,97402,,0,0
2015,LAW ,15195684,2015-08-16 23:36:43.000,,PHONE,SUSPICIOUS SUBJECT,UTL ,UNABLE TO LOCATE,189.0,406.0,3226,1,1,EP05,P,97402,5E65  ,2,2
2015,LAW ,15195687,2015-08-16 23:44:50.000,,PHONE,SUSPICIOUS SUBJECT,PCHK,PATROL CHECK,613.0,613.0,1083,1,1,EP03,3,97403,4E31  ,1,1
2015,LAW ,15195688,2015-08-16 23:45:22.000,,PHONE,SUBJECT SCREAMING,ASST,ASSISTED,312.0,411.0,1678,1,1,EP05,P,97402,6E26  ,4,3
2015,LAW ,15195696,2015-08-16 23:54:09.000,,PHONE,LOUD PARTY,ADVI,ADVISED,4509.0,4674.0,5360,1,1,EP05,5,97402,5E56  ,2,2
2015,LAW ,15195700,2015-08-17 00:05:05.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,1530.0,,1537,1,0,EP06,5,97404,5E65  ,1,1
2015,LAW ,15195703,2015-08-17 00:17:58.000,,PHONE,VIOLATION OF CITY ORDINANCE,QOLN,QUALITY OF LIFE - NO DISPATCH,,,794,0,0,EP04,P,97402,,0,0
2015,LAW ,15195710,2015-08-17 00:32:31.000,1513975,E911,DISPUTE,REPT,REPORT TAKEN,106.0,175.0,6220,1,1,EP01,3,97401,6E15  ,2,2
2015,LAW ,15195711,2015-08-17 00:35:35.000,,PHONE,CHECK WELFARE,PCHK,PATROL CHECK,751.0,751.0,759,1,1,EP05,3,97402,5E56  ,1,1
2015,LAW ,15195720,2015-08-17 00:51:25.000,,PHONE,PROSTITUTION,UOPD,RELAYED TO UNIVERSITY OF OREGON POLICE,,,575,0,0,EPUO,3,97401,,0,0
2015,LAW ,15195721,2015-08-17 00:54:09.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,1520.0,2101.0,3979,1,1,EP01,5,97401,CAHOOT,1,1
2015,LAW ,15195727,2015-08-17 01:10:51.000,,PHONE,ILLEGAL BURNING,DIS ,DISREGARD,357.0,,744,1,0,EP05,1,97402,5E65  ,3,2
2015,LAW ,15195731,2015-08-17 01:26:54.000,,PHONE,ASSIST OUTSIDE AGENCY,DIS ,DISREGARD,,,4751,0,0,EP05,3,97402,,0,0
2015,LAW ,15195735,2015-08-17 01:37:54.000,,PHONE,CHECK WELFARE,UTL ,UNABLE TO LOCATE,1356.0,1933.0,2308,1,1,EP05,5,97402,CAHOOT,1,1
2015,LAW ,15195738,2015-08-17 01:46:40.000,,W911,PROWLER,PCHK,PATROL CHECK,176.0,396.0,1303,1,1,EP03,1,97405,4E31  ,2,2
2015,LAW ,15195740,2015-08-17 01:47:58.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,2781,1,1,EP04,6,97402,6E19  ,1,1
2015,LAW ,15195745,2015-08-17 02:00:34.000,,PHONE,LOUD NOISE,INFO,INFORMATION ONLY,8876.0,,8896,1,0,EP05,5,97402,5E56  ,1,1
2015,LAW ,15195747,2015-08-17 02:17:33.000,1513976,E911,PROWLER,REPT,REPORT TAKEN,212.0,502.0,11301,1,1,EP05,1,97402,5E62  ,6,6
2015,LAW ,15195750,2015-08-17 02:35:55.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,600,1,1,EP04,6,97402,6E19  ,1,1
2015,LAW ,15195758,2015-08-17 03:09:19.000,,E911,SUSPICIOUS CONDITIONS,ASST,ASSISTED,199.0,336.0,1681,1,1,EP01,3,97401,6E15  ,2,2
2015,LAW ,15195767,2015-08-17 03:41:17.000,,PHONE,ATTEMPT TO LOCATE,REL ,REFERRED TO OTHER AGENCY,,,1259,0,0,EP01,3,97401,,0,0
2015,LAW ,15195774,2015-08-17 04:25:22.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,1039,1,1,EP03,6,97401,6E15  ,1,1
2015,LAW ,15195783,2015-08-17 04:45:45.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,447,1,1,EP02,6,97401,6E15  ,1,1
2015,LAW ,15195784,2015-08-17 04:48:44.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,90,1,1,EP02,6,97401,6E19  ,1,1
2015,LAW ,15195785,2015-08-17 04:52:47.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,6619.0,,6621,1,0,EP03,5,97405,6E19  ,1,1
2015,LAW ,15195787,2015-08-17 05:04:39.000,1513977,SELF,TRAFFIC STOP,REPT,REPORT TAKEN,0.0,0.0,4929,1,1,EP03,6,97405,6E19  ,3,2
2015,LAW ,15195788,2015-08-17 05:04:41.000,,PHONE,SUSPICIOUS VEHICLE,GOA ,GONE ON ARRIVAL,1357.0,1357.0,1361,1,1,EP01,3,97401,5E56  ,1,1
2015,LAW ,15195789,2015-08-17 05:04:54.000,1513978,SELF,TRAFFIC STOP,REPT,REPORT TAKEN,0.0,0.0,5417,1,1,EP05,6,97402,5E62  ,6,3
2015,LAW ,15195791,2015-08-17 05:13:56.000,,PHONE,SUSPICIOUS SUBJECT,INFO,INFORMATION ONLY,5341.0,,5347,1,0,EPUO,3,97403,6E19  ,1,1
2015,LAW ,15195794,2015-08-17 05:30:49.000,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,2195,0,0,EP05,3,97402,,0,0
2015,LAW ,15195798,2015-08-17 05:59:44.000,,SELF,DISABLED VEHICLE,ASST,ASSISTED,0.0,0.0,84,1,1,EP05,P,97402,1X11  ,1,1
2015,LAW ,15195803,2015-08-17 06:17:17.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,779,1,1,EP01,6,97401,6E15  ,1,1
2015,LAW ,15195807,2015-08-17 06:30:32.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,600,1,1,EP04,6,97405,6E19  ,1,1
2015,LAW ,15195814,2015-08-17 06:55:48.000,,W911,BEAT INFORMATION,DDIS,DISREGARDED BY DISPATCH,,,997,0,0,EP04,5,97402,,0,0
2015,LAW ,15195816,2015-08-17 07:11:25.000,1514022,W911,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,250,0,0,EP05,9,97402,,0,0
2015,LAW ,15195817,2015-08-17 07:12:08.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,2,1,1,LS13,6,97404,6E19  ,1,1
2015,LAW ,15195821,2015-08-17 07:21:47.000,,PHONE,DISORDERLY SUBJECT,INFO,INFORMATION ONLY,663.0,,668,1,0,EP05,3,97402,1E52  ,1,1
2015,LAW ,15195825,2015-08-17 07:48:28.000,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,1003.0,1325.0,1537,1,1,EP02,3,97401,2E35  ,2,2
2015,LAW ,15195826,2015-08-17 07:51:48.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,600,1,1,EP02,6,97401,1E43  ,1,1
2015,LAW ,15195827,2015-08-17 07:53:13.000,,PHONE,TRAFFIC HAZARD,GOA ,GONE ON ARRIVAL,176.0,470.0,622,1,1,EP05,3,97402,1E54  ,2,2
2015,LAW ,15195830,2015-08-17 08:02:29.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,314,0,0,EP05,P,97402,,0,0
2015,LAW ,15195831,2015-08-17 08:04:56.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,478,1,1,EP01,6,97401,1M17  ,1,1
2015,LAW ,15195835,2015-08-17 08:17:19.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,224,1,1,EP02,6,97401,1F64  ,1,1
2015,LAW ,15195838,2015-08-17 08:19:42.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,508,1,1,EP01,6,97401,1M17  ,1,1
2015,LAW ,15195841,2015-08-17 08:21:11.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,2,1,1,EP05,6,97402,1E52  ,1,1
2015,LAW ,15195842,2015-08-17 08:21:12.000,,W911,DISPUTE,GOA ,GONE ON ARRIVAL,211.0,700.0,1085,1,1,EP01,3,97401,2E11  ,2,2
2015,LAW ,15195843,2015-08-17 08:23:52.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,2242.0,,11568,1,0,EP05,7,97402,,1,0
2015,LAW ,15195844,2015-08-17 08:23:57.000,,PHONE,INCOMPLETE CALL,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,38,0,0,EP05,3,97402,,0,0
2015,LAW ,15195845,2015-08-17 08:26:17.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,366.0,,369,1,0,EP04,5,97405,1E43  ,1,1
2015,LAW ,15195846,2015-08-17 08:26:32.000,,PHONE,ANIMAL COMPLAINT,REL ,REFERRED TO OTHER AGENCY,2029.0,2155.0,3577,1,1,EP03,4,97405,,3,0
2015,LAW ,15195851,2015-08-17 08:31:03.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,411,1,1,EP02,6,97401,1F64  ,1,1
2015,LAW ,15195854,2015-08-17 08:32:45.000,,PHONE,DOG AT LARGE,WARN,WARNING,356.0,875.0,2299,1,1,EP01,3,97401,2C81  ,1,1
2015,LAW ,15195859,2015-08-17 08:35:45.000,,PHONE,FOUND PROPERTY,RSLV,RESOLVED,,,142,0,0,EP05,8,97402,,0,0
2015,LAW ,15195862,2015-08-17 08:36:55.000,,PHONE,HIT AND RUN,WCB ,CALLER WILL CALL BACK,,,259,0,0,EP01,4,97401,,0,0
2015,LAW ,15195865,2015-08-17 08:40:44.000,,PHONE,ASSIST PUBLIC- POLICE,ADVI,ADVISED,136.0,581.0,1492,1,1,EP01,5,97401,2E11  ,2,2
2015,LAW ,15195867,2015-08-17 08:42:21.000,1513982,E911,DISORDERLY SUBJECT,CLC ,CITED IN LIEU OF CUSTODY,106.0,1058.0,13558,1,1,EP04,3,97405,1E43  ,2,2
2015,LAW ,15195870,2015-08-17 08:46:50.000,1513979,SELF,CRIMINAL TRESPASS,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,408,1,1,EP03,6,97401,1F64  ,1,1
2015,LAW ,15195872,2015-08-17 08:49:33.000,1514024,PHONE,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,205,0,0,EP02,9,97401,,0,0
2015,LAW ,15195873,2015-08-17 08:50:04.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,467,1,1,EP04,6,97405,1M11  ,1,1
2015,LAW ,15195874,2015-08-17 08:52:26.000,,SELF,PERSON STOP,ASST,ASSISTED,0.0,0.0,333,1,1,EP02,6,97401,2E21  ,1,1
2015,LAW ,15195878,2015-08-17 09:01:52.000,1513986,PHONE,BURGLARY,REPT,REPORT TAKEN,9793.0,10537.0,13232,1,1,EP05,5,97402,3W75  ,1,1
2015,LAW ,15195881,2015-08-17 09:04:11.000,,PHONE,RECKLESS BURNING,UOPD,RELAYED TO UNIVERSITY OF OREGON POLICE,,,28,0,0,EP03,1,97403,,0,0
2015,LAW ,15195882,2015-08-17 09:05:33.000,,PHONE,TRAFFIC HAZARD,REL ,REFERRED TO OTHER AGENCY,,,3900,0,0,EP03,4,97405,,0,0
2015,LAW ,15195884,2015-08-17 09:09:43.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,529,1,1,EP03,6,97405,1M11  ,1,1
2015,LAW ,15195885,2015-08-17 09:12:18.000,,PHONE,RECOVERED STOLEN VEHICLE,RTO ,RETURNED TO OWNER,12398.0,13005.0,20630,1,1,EP05,6,97402,1E52  ,1,1
2015,LAW ,15195887,2015-08-17 09:14:01.000,,W911,CRIMINAL MISCHIEF,ADVI,ADVISED,248.0,589.0,2065,1,1,EP01,5,97401,2E11  ,1,1
2015,LAW ,15195889,2015-08-17 09:16:09.000,,PHONE,DOG BARKING,RSLV,RESOLVED,,,139,0,0,EP04,9,97405,AWO   ,0,0
2015,LAW ,15195891,2015-08-17 09:16:45.000,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,367.0,830.0,2675,1,1,EP01,3,97401,2E35  ,2,2
2015,LAW ,15195892,2015-08-17 09:17:51.000,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,4014.0,9741.0,12750,1,1,EP05,3,97402,1E54  ,1,1
2015,LAW ,15195893,2015-08-17 09:19:57.000,,PHONE,CHECK WELFARE,INFO,INFORMATION ONLY,0.0,3.0,5,1,1,LS13,P,97404,1U69  ,1,1
2015,LAW ,15195894,2015-08-17 09:25:00.000,1513984,PHONE,SUSPICIOUS DEVICE,REPT,REPORT TAKEN,200.0,818.0,12389,1,1,EP05,3,97402,1U69  ,3,3
2015,LAW ,15195896,2015-08-17 09:27:49.000,,W911,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,344,0,0,EP05,3,97402,,0,0
2015,LAW ,15195897,2015-08-17 09:28:28.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,,361,1,0,EP01,P,97401,2C81  ,1,1
2015,LAW ,15195899,2015-08-17 09:29:38.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1381,1,1,EP04,6,97405,1M11  ,1,1
2015,LAW ,15195901,2015-08-17 09:30:45.000,,PHONE,ANIMAL COMPLAINT,ADVI,ADVISED,7449.0,7908.0,11248,1,1,EP02,5,97401,2C81  ,3,3
2015,LAW ,15195904,2015-08-17 09:35:00.000,,SELF,FOLLOW UP,UNFD,UNFOUNDED,0.0,0.0,1306,1,1,EP03,P,97405,2C81  ,1,1
2015,LAW ,15195906,2015-08-17 09:48:44.000,,E911,INCOMPLETE CALL,WCB ,CALLER WILL CALL BACK,,,188,0,0,EP02,P,97401,,0,0
2015,LAW ,15195907,2015-08-17 09:50:25.000,1514026,PHONE,THEFT,REPT,REPORT TAKEN,,,106,0,0,EP03,9,97403,,0,0
2015,LAW ,15195913,2015-08-17 10:01:20.000,,SELF,FOLLOW UP,ADVI,ADVISED,0.0,942.0,2226,1,1,EP01,P,97401,2C81  ,1,1
2015,LAW ,15195914,2015-08-17 10:02:31.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,385,1,1,EP04,6,97405,1M11  ,1,1
