yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived
2014,LAW ,14173284,2014-08-03 19:09:13.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1853,1,1,EP05,6,97402,4V77  ,2,2
2014,LAW ,14173285,2014-08-03 19:09:52.000,,PHONE,DISPUTE,FI  ,FIELD INVESTIGATION,204.0,358.0,2977,1,1,EP05,3,97402,4E43  ,2,2
2014,LAW ,14173286,2014-08-03 19:13:44.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,252,1,1,EP05,6,97402,3V78  ,1,1
2014,LAW ,14173287,2014-08-03 19:15:52.000,,PHONE,BEAT INFORMATION,UTL ,UNABLE TO LOCATE,526.0,529.0,1263,1,1,EP05,5,97402,3V73  ,2,2
2014,LAW ,14173290,2014-08-03 19:20:08.000,,PHONE,CHECK WELFARE,ADVI,ADVISED,1268.0,1668.0,4352,1,1,EP05,3,97402,4U94  ,2,2
2014,LAW ,14173292,2014-08-03 19:22:04.000,,SELF,STORAGE ON STREET,PCO ,RELAYED TO PARKING CONTROL,0.0,0.0,303,1,1,EP03,P,97405,,1,0
2014,LAW ,14173293,2014-08-03 19:23:07.000,,SELF,PATROL CHECK,ASST,ASSISTED,0.0,0.0,1926,1,1,EP02,6,97401,CAHOOT,1,1
2014,LAW ,14173296,2014-08-03 19:25:42.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,275,1,1,EP05,6,97402,3Z88  ,2,2
2014,LAW ,14173303,2014-08-03 19:35:51.000,,PHONE,LOCATION STOLEN PROPERTY,RSLV,RESOLVED,6831.0,6866.0,8631,1,1,EP05,4,97402,5E56  ,2,2
2014,LAW ,14173304,2014-08-03 19:37:12.000,,PHONE,ILLEGAL BURNING,DIS ,DISREGARD,,,1330,0,0,EP01,5,97401,,0,0
2014,LAW ,14173310,2014-08-03 19:46:17.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,288,1,1,EP05,6,97402,3V78  ,1,1
2014,LAW ,14173316,2014-08-03 20:01:39.000,,W911,MISSING JUVENILE,DIS ,DISREGARD,118.0,,339,1,0,EP05,3,97402,4E43  ,4,4
2014,LAW ,14173318,2014-08-03 20:05:33.000,1412995,W911,DISPUTE,REPT,REPORT TAKEN,298.0,1067.0,5177,1,1,EP05,3,97402,4E43  ,3,3
2014,LAW ,14173324,2014-08-03 20:10:55.000,,PHONE,TRANSPORT,TRAN,TRANSPORT MADE,86.0,463.0,2264,1,1,EP02,5,97401,CAHOOT,1,1
2014,LAW ,14173325,2014-08-03 20:11:38.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,371,1,1,EP05,6,97402,3V73  ,1,1
2014,LAW ,14173328,2014-08-03 20:23:16.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,227,1,1,EP05,6,97402,3V73  ,1,1
2014,LAW ,14173329,2014-08-03 20:23:43.000,,PHONE,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,1119,0,0,EP06,3,97404,,0,0
2014,LAW ,14173330,2014-08-03 20:25:09.000,,SELF,PERSON STOP,ASST,ASSISTED,1.0,1.0,329,1,1,EP04,6,97402,3Z88  ,1,1
2014,LAW ,14173333,2014-08-03 20:27:17.000,,PHONE,ANIMAL COMPLAINT,ADVI,ADVISED,,,452,0,0,EP03,P,97405,,0,0
2014,LAW ,14173340,2014-08-03 20:42:05.000,1412996,PHONE,DISPUTE,REPT,REPORT TAKEN,683.0,1007.0,4847,1,1,EP05,3,97402,4E31  ,3,3
2014,LAW ,14173346,2014-08-03 20:49:14.000,,PHONE,SUSPICIOUS VEHICLE,PCHK,PATROL CHECK,9261.0,9683.0,10087,1,1,EP01,3,97401,6E95  ,1,1
2014,LAW ,14173349,2014-08-03 20:54:45.000,,PHONE,SPEEDING VEHICLE,REL ,REFERRED TO OTHER AGENCY,,,382,0,0,EP05,3,97402,,0,0
2014,LAW ,14173355,2014-08-03 21:01:25.000,,PHONE,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,445.0,786.0,1712,1,1,EP01,3,97401,5E56  ,2,2
2014,LAW ,14173358,2014-08-03 21:06:14.000,,PHONE,LOUD PARTY,FI  ,FIELD INVESTIGATION,9139.0,9154.0,10885,1,1,EP03,5,97403,6E35  ,2,2
2014,LAW ,14173362,2014-08-03 21:11:45.000,1412997,PHONE,DISORDERLY SUBJECT,REPT,REPORT TAKEN,112.0,637.0,13035,1,1,EP01,3,97401,4U94  ,3,2
2014,LAW ,14173365,2014-08-03 21:16:11.000,,PHONE,CHECK WELFARE,PCHK,PATROL CHECK,499.0,1189.0,2360,1,1,EP04,5,97402,CAHOOT,1,1
2014,LAW ,14173368,2014-08-03 21:16:58.000,,PHONE,HARASSMENT,ADVI,ADVISED,6470.0,6906.0,8452,1,1,EP03,4,97403,6E35  ,1,1
2014,LAW ,14173372,2014-08-03 21:18:08.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,261.0,,268,1,0,EP05,5,97402,5E87  ,1,1
2014,LAW ,14173373,2014-08-03 21:23:23.000,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,152,0,0,EP05,P,97402,,0,0
2014,LAW ,14173374,2014-08-03 21:25:48.000,,PHONE,MOTOR VEH ACC NO INJURY,INFO,INFORMATION ONLY,,,275,0,0,EP06,P,97404,,0,0
2014,LAW ,14173377,2014-08-03 21:29:02.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,272.0,714,1,1,EP05,P,97402,5E58  ,1,1
2014,LAW ,14173379,2014-08-03 21:32:10.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,2531,1,1,EP05,6,97402,4V77  ,2,2
2014,LAW ,14173380,2014-08-03 21:34:19.000,,PHONE,ILLEGAL CAMPING,GOA ,GONE ON ARRIVAL,3699.0,4756.0,4988,1,1,EP02,5,97401,CAHOOT,1,1
2014,LAW ,14173383,2014-08-03 21:35:33.000,,PHONE,INJURED ANIMAL,DIS ,DISREGARD,423.0,,1066,1,0,EP04,3,97402,,1,0
2014,LAW ,14173384,2014-08-03 21:38:53.000,,W911,MOTOR VEH ACC NO INJURY,PW  ,PUBLIC WORKS,,,374,0,0,EP04,1,97402,,0,0
2014,LAW ,14173389,2014-08-03 21:46:25.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,65,1,1,EP05,6,97402,5E58  ,1,1
2014,LAW ,14173390,2014-08-03 21:46:52.000,,SELF,PERSON STOP,ADVI,ADVISED,1.0,1.0,1625,1,1,EP01,6,97401,5E56  ,2,2
2014,LAW ,14173391,2014-08-03 21:53:53.000,,E911,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,1475.0,1644.0,2348,1,1,EP01,3,97401,6E26  ,2,2
2014,LAW ,14173393,2014-08-03 21:56:06.000,1412998,E911,ASSAULT,REPT,REPORT TAKEN,65.0,791.0,17020,1,1,EP01,3,97401,5E65  ,4,3
2014,LAW ,14173394,2014-08-03 21:59:39.000,,PHONE,UNKNOWN PROBLEM,PCHK,PATROL CHECK,922.0,1647.0,3098,1,1,EP03,3,97405,6E35  ,2,2
2014,LAW ,14173396,2014-08-03 22:03:20.000,,PHONE,TRAFFIC HAZARD,UNFD,UNFOUNDED,832.0,1520.0,3625,1,1,EP06,3,97404,4E82  ,1,1
2014,LAW ,14173398,2014-08-03 22:11:07.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,2363.0,,2633,1,0,EP01,5,97401,6E95  ,1,1
2014,LAW ,14173400,2014-08-03 22:21:20.000,,PHONE,THEFT FROM VEHICLE,ADVI,ADVISED,,,178,0,0,EP01,9,97401,,0,0
2014,LAW ,14173408,2014-08-03 22:34:07.000,,PHONE,AUDIBLE ALARM,FALS,FALSE ALARM,175.0,292.0,1071,1,1,EP05,P,97402,5E58  ,3,3
2014,LAW ,14173410,2014-08-03 22:36:57.000,,PHONE,INFORMATION - POLICE,QOLN,QUALITY OF LIFE - NO DISPATCH,,,356,0,0,EP04,5,97402,,0,0
2014,LAW ,14173413,2014-08-03 22:42:26.000,1412999,PHONE,RUNAWAY JUVENILE,REPT,REPORT TAKEN,2224.0,2703.0,9012,1,1,EP01,4,97401,6E26  ,2,2
2014,LAW ,14173414,2014-08-03 22:43:16.000,,PHONE,SUBJECT SCREAMING,DIS ,DISREGARD,,,856,0,0,EP05,3,97402,,0,0
2014,LAW ,14173417,2014-08-03 22:45:52.000,,SELF,PERSON STOP,ADVI,ADVISED,1.0,1.0,281,1,1,EP05,6,97402,5E56  ,1,1
2014,LAW ,14173419,2014-08-03 22:51:31.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,339,1,1,EP05,6,97402,5E45  ,2,2
2014,LAW ,14173423,2014-08-03 22:57:08.000,,W911,SUSPICIOUS SUBJECT,PCHK,PATROL CHECK,1054.0,1056.0,1534,1,1,EP01,3,97401,6E95  ,1,1
2014,LAW ,14173425,2014-08-03 22:58:41.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,537,1,1,EP03,6,97403,6E95  ,1,1
2014,LAW ,14173426,2014-08-03 23:00:44.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,287.0,,295,1,0,EP05,5,97402,5E56  ,1,1
2014,LAW ,14173427,2014-08-03 23:02:23.000,,SELF,ILLEGAL CAMPING,PCHK,PATROL CHECK,0.0,0.0,1428,1,1,EP04,P,97402,4E43  ,1,1
2014,LAW ,14173428,2014-08-03 23:02:22.000,,W911,CHECK WELFARE,REL ,REFERRED TO OTHER AGENCY,,,1972,0,0,EP04,3,97405,,0,0
2014,LAW ,14173429,2014-08-03 23:05:34.000,,PHONE,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,566,0,0,EP05,3,97404,,0,0
2014,LAW ,14173431,2014-08-03 23:10:48.000,1413000,SELF,WARRANT SERVICE,ARR ,ARREST,0.0,0.0,8437,1,1,EP05,6,97402,5E58  ,2,2
2014,LAW ,14173437,2014-08-03 23:20:35.000,,E911,ASSAULT,NOIN,NO INVESTIGATION,226.0,562.0,1484,1,1,EP05,3,97402,4E82  ,3,3
2014,LAW ,14173438,2014-08-03 23:21:25.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,436,1,1,EP02,6,97401,5E86  ,1,1
2014,LAW ,14173441,2014-08-03 23:23:55.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3147.0,,3152,1,0,EP04,5,97402,4E43  ,1,1
2014,LAW ,14173444,2014-08-03 23:26:10.000,,W911,ACCIDENT BIKE,DIS ,DISREGARD,,,392,0,0,EP01,1,97401,,0,0
2014,LAW ,14173447,2014-08-03 23:30:44.000,,PHONE,SUSPICIOUS CONDITIONS,UTL ,UNABLE TO LOCATE,317.0,1131.0,1447,1,1,EP05,3,97402,CAHOOT,1,1
2014,LAW ,14173448,2014-08-03 23:32:23.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,712,1,1,EP05,6,97402,5E86  ,1,1
2014,LAW ,14173449,2014-08-03 23:33:34.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,755,1,1,EP01,6,97401,4V77  ,1,1
2014,LAW ,14173451,2014-08-03 23:40:17.000,,W911,SUICIDAL SUBJECT,ASST,ASSISTED,243.0,446.0,5587,1,1,EP04,1,97402,4E43  ,4,4
2014,LAW ,14173453,2014-08-03 23:44:26.000,,W911,OVERDOSE,DIS ,DISREGARD,,,2038,0,0,EP04,1,97405,,0,0
2014,LAW ,14173454,2014-08-03 23:45:08.000,,PHONE,LOUD NOISE,DIS ,DISREGARD,,,210,0,0,EP02,5,97401,,0,0
2014,LAW ,14173459,2014-08-03 23:56:25.000,,E911,SUSPICIOUS SUBJECT,INFO,INFORMATION ONLY,4655.0,,4660,1,0,EP02,3,97401,6E26  ,1,1
2014,LAW ,14173463,2014-08-04 00:06:27.000,,E911,PROWLER,UTL ,UNABLE TO LOCATE,231.0,507.0,2068,1,1,EP01,P,97401,6E95  ,2,2
2014,LAW ,14173464,2014-08-04 00:07:27.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,2547,1,1,LS13,6,97404,4V77  ,2,2
2014,LAW ,14173465,2014-08-04 00:09:03.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3062.0,,3065,1,0,EP02,5,97401,6E95  ,1,1
2014,LAW ,14173467,2014-08-04 00:22:02.000,,W911,UNKNOWN PROBLEM,ADVI,ADVISED,161.0,280.0,1961,1,1,EP05,3,97402,5E56  ,2,2
2014,LAW ,14173471,2014-08-04 00:32:12.000,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,2070.0,,2075,1,0,EP02,3,97401,6E95  ,1,1
2014,LAW ,14173478,2014-08-04 00:50:31.000,1413001,PHONE,WALKAWAY,REL ,REFERRED TO OTHER AGENCY,519.0,,936,1,0,EP06,3,97404,,3,0
2014,LAW ,14173480,2014-08-04 00:59:26.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,177,1,1,EP05,6,97402,4E43  ,2,2
2014,LAW ,14173481,2014-08-04 01:01:01.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,90,1,1,EP05,6,97402,5X51  ,2,2
2014,LAW ,14173482,2014-08-04 01:01:55.000,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,743,1,1,LS16,6,97403,5E86  ,2,2
2014,LAW ,14173483,2014-08-04 01:06:19.000,,PHONE,TRANSPORT,TRAN,TRANSPORT MADE,484.0,734.0,2573,1,1,EPUO,5,97401,CAHOOT,1,1
2014,LAW ,14173484,2014-08-04 01:08:35.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,673,1,1,EP05,6,97402,4V77  ,1,1
2014,LAW ,14173490,2014-08-04 01:22:59.000,,W911,SHOTS FIRED,UTL ,UNABLE TO LOCATE,100.0,523.0,683,1,1,EP01,3,97401,6E95  ,2,2
2014,LAW ,14173491,2014-08-04 01:32:10.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,480,1,1,EP01,6,97401,5E86  ,1,1
2014,LAW ,14173492,2014-08-04 01:37:04.000,,SELF,PERSON STOP,ASST,ASSISTED,0.0,0.0,2166,1,1,EP04,6,97402,4E43  ,2,2
2014,LAW ,14173494,2014-08-04 01:41:44.000,,W911,PROWLER,PCHK,PATROL CHECK,74.0,200.0,1053,1,1,EP01,3,97401,6E95  ,2,2
2014,LAW ,14173495,2014-08-04 01:43:16.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,610,1,1,EP05,6,97402,5E56  ,1,1
2014,LAW ,14173500,2014-08-04 01:56:06.000,1413002,W911,WARRANT SERVICE,ARR ,ARREST,226.0,432.0,8598,1,1,EP05,6,97402,5E56  ,5,5
2014,LAW ,14173503,2014-08-04 01:57:43.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1106,1,1,EP04,6,97405,5E45  ,2,2
2014,LAW ,14173506,2014-08-04 02:10:48.000,,PHONE,SUSPICIOUS SUBJECT,GOA ,GONE ON ARRIVAL,2124.0,2125.0,2671,1,1,EP02,3,97401,6E26  ,1,1
2014,LAW ,14173511,2014-08-04 02:31:39.000,,PHONE,THEFT,ADVI,ADVISED,2037.0,2402.0,3721,1,1,EP05,3,97402,5E58  ,1,1
2014,LAW ,14173516,2014-08-04 02:51:05.000,,PHONE,SUSPICIOUS CONDITIONS,LCSO,RELAYED TO LANE COUNTY SHERIFFS OFFICE,,,355,0,0,LS16,3,97403,,0,0
2014,LAW ,14173517,2014-08-04 03:03:31.000,,PHONE,TRAFFIC HAZARD,GOA ,GONE ON ARRIVAL,80.0,95.0,402,1,1,EP02,3,97401,6E26  ,2,2
2014,LAW ,14173518,2014-08-04 03:20:35.000,,PHONE,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,129.0,369.0,740,1,1,EP05,3,97402,5E45  ,2,2
2014,LAW ,14173519,2014-08-04 03:21:38.000,,SELF,SUSPICIOUS VEHICLE,PCHK,PATROL CHECK,0.0,0.0,321,1,1,EP06,6,97404,5E86  ,2,2
2014,LAW ,14173524,2014-08-04 03:44:26.000,,PHONE,SUSPICIOUS SUBJECT,ADVI,ADVISED,204.0,217.0,1649,1,1,EP01,3,97401,6E95  ,3,3
2014,LAW ,14173525,2014-08-04 03:46:42.000,,PHONE,CHECK WELFARE,GOA ,GONE ON ARRIVAL,136.0,268.0,858,1,1,EP04,4,97402,5E45  ,2,2
2014,LAW ,14173529,2014-08-04 03:55:43.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,802,1,1,LS16,6,97403,5E86  ,1,1
2014,LAW ,14173530,2014-08-04 04:05:45.000,,PHONE,HARASSMENT,ADVI,ADVISED,322.0,1138.0,2493,1,1,EP05,4,97402,5E87  ,1,1
2014,LAW ,14173533,2014-08-04 04:11:11.000,,PHONE,TREE DOWN,REL ,REFERRED TO OTHER AGENCY,,,215,0,0,EPUO,3,97401,,0,0
2014,LAW ,14173539,2014-08-04 05:01:02.000,1413003,W911,ROBBERY,REPT,REPORT TAKEN,157.0,358.0,7340,1,1,EP02,1,97401,6E26  ,10,10
2014,LAW ,14173543,2014-08-04 05:10:30.000,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,7086.0,7833.0,9051,1,1,EP05,3,97402,1E52  ,2,2
2014,LAW ,14173547,2014-08-04 05:25:18.000,,PHONE,BURGLARY,UNFD,UNFOUNDED,353.0,549.0,2351,1,1,EP06,3,97404,5E86  ,3,3
2014,LAW ,14173548,2014-08-04 05:30:59.000,,W911,ASSIST FIRE DEPARTMENT,ADVI,ADVISED,57.0,107.0,731,1,1,EP02,P,97401,6E95  ,2,2
2014,LAW ,14173553,2014-08-04 06:07:13.000,,PHONE,AUDIBLE ALARM,INFO,INFORMATION ONLY,,,71,0,0,EP03,3,97403,,0,0
2014,LAW ,14173554,2014-08-04 06:15:12.000,,E911,AUDIBLE ALARM,FALS,FALSE ALARM,7549.0,8206.0,9235,1,1,EP03,3,97405,2E35  ,2,2
2014,LAW ,14173556,2014-08-04 06:25:55.000,,PHONE,ASSAULT,WCB ,CALLER WILL CALL BACK,,,4164,0,0,EP01,4,97401,,0,0
2014,LAW ,14173557,2014-08-04 06:31:05.000,,PHONE,DISABLED VEHICLE,INFO,INFORMATION ONLY,,,1978,0,0,EP05,3,97402,,0,0
2014,LAW ,14173561,2014-08-04 06:41:19.000,,PHONE,CHECK WELFARE,ADVI,ADVISED,3008.0,3010.0,3812,1,1,EP05,5,97402,1E57  ,1,1
2014,LAW ,14173567,2014-08-04 06:59:10.000,,PHONE,SUSPICIOUS CONDITIONS,WCB ,CALLER WILL CALL BACK,,,1566,0,0,EP05,3,97402,,0,0
2014,LAW ,14173569,2014-08-04 07:05:07.000,,PHONE,ILLEGAL CAMPING,UTL ,UNABLE TO LOCATE,2915.0,2917.0,2920,1,1,EP05,5,97402,1E52  ,1,1
2014,LAW ,14173572,2014-08-04 07:25:07.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,203,0,0,EP05,P,97402,,0,0
2014,LAW ,14173573,2014-08-04 07:29:54.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,536,1,1,EP02,6,97401,1E69  ,1,1
2014,LAW ,14173576,2014-08-04 07:33:15.000,,PHONE,HAZARD SAFETY,PW  ,PUBLIC WORKS,,,264,0,0,EP05,7,97402,,0,0
2014,LAW ,14173579,2014-08-04 07:39:48.000,,W911,CARDIAC ARREST,DIS ,DISREGARD,,,1655,0,0,EP06,1,97404,,0,0
2014,LAW ,14173581,2014-08-04 07:41:06.000,,PHONE,DEAD ANIMAL,REL ,REFERRED TO OTHER AGENCY,,,226,0,0,EP04,5,97402,,0,0
2014,LAW ,14173582,2014-08-04 07:45:17.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,1345,1,1,EP02,6,97401,1E69  ,2,2
2014,LAW ,14173583,2014-08-04 07:45:58.000,1413004,SELF,TRAFFIC STOP,REPT,REPORT TAKEN,0.0,0.0,1795,1,1,EP01,6,97401,1F66  ,1,1
2014,LAW ,14173585,2014-08-04 07:46:48.000,,PHONE,ILLEGAL CAMPING,ADVI,ADVISED,974.0,1485.0,7477,1,1,EP04,5,97402,1E43  ,2,2
2014,LAW ,14173595,2014-08-04 08:12:31.000,,E911,OVERDOSE,DIS ,DISREGARD,,,371,0,0,EP02,1,97401,,0,0
2014,LAW ,14173597,2014-08-04 08:13:40.000,,PHONE,ILLEGAL PARKING,ADVI,ADVISED,375.0,710.0,2074,1,1,EP05,3,97402,1E57  ,1,1
2014,LAW ,14173602,2014-08-04 08:24:07.000,,PHONE,ILLEGAL PARKING,DDIS,DISREGARDED BY DISPATCH,,,1622,0,0,EP05,5,97402,,0,0
2014,LAW ,14173603,2014-08-04 08:25:05.000,,SELF,MOTOR VEH ACC NO INJURY,INFO,INFORMATION ONLY,0.0,0.0,1329,1,1,EP02,1,97401,1E41  ,1,1
2014,LAW ,14173605,2014-08-04 08:24:52.000,1413005,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97408,2W74  ,0,0
2014,LAW ,14173607,2014-08-04 08:28:52.000,,PHONE,HARASSMENT,UTL ,UNABLE TO LOCATE,1514.0,16560.0,17110,1,1,EP05,4,97402,1E51  ,2,1
2014,LAW ,14173610,2014-08-04 08:38:12.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,807,1,1,EP05,6,97402,1E69  ,1,1
2014,LAW ,14173611,2014-08-04 08:39:17.000,1413008,PHONE,BURGLARY,REPT,REPORT TAKEN,118.0,580.0,10431,1,1,EP03,P,97405,2E35  ,5,4
2014,LAW ,14173612,2014-08-04 08:39:23.000,,PHONE,DOWN LINE,DIS ,DISREGARD,,,565,0,0,EP04,1,97402,,0,0
2014,LAW ,14173618,2014-08-04 08:47:08.000,1413006,RPTO,HIT AND RUN,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,2W74  ,0,0
2014,LAW ,14173623,2014-08-04 08:53:54.000,,PHONE,HARASSMENT,DIS ,DISREGARD,,,2617,0,0,EP05,4,97402,,0,0
2014,LAW ,14173624,2014-08-04 08:53:55.000,,PHONE,CHECK WELFARE,RSLV,RESOLVED,840.0,,1099,1,0,EP02,3,97401,1F64  ,1,1
2014,LAW ,14173626,2014-08-04 08:55:08.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,271,0,0,EP04,P,97405,,0,0
2014,LAW ,14173627,2014-08-04 08:55:12.000,,PHONE,OVERDOSE,ASST,ASSISTED,317.0,825.0,3038,1,1,EP05,1,97402,1E57  ,2,1
2014,LAW ,14173630,2014-08-04 08:59:43.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,52,0,0,EP04,P,97405,,0,0
2014,LAW ,14173633,2014-08-04 09:02:36.000,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,3961.0,4217.0,4465,1,1,EP05,3,97402,1E57  ,2,1
2014,LAW ,14173634,2014-08-04 09:02:55.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,700,1,1,EP04,6,97405,SLT2  ,1,1
2014,LAW ,14173643,2014-08-04 09:20:48.000,,SELF,PATROL CHECK,ADVI,ADVISED,0.0,0.0,175,1,1,EP02,6,97401,1F64  ,1,1
2014,LAW ,14173650,2014-08-04 09:29:12.000,,PHONE,FOUND PROPERTY,ADVI,ADVISED,,,108,0,0,EP02,8,97401,,0,0
2014,LAW ,14173651,2014-08-04 09:30:48.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,763,1,1,EP03,6,97405,1F66  ,5,4
2014,LAW ,14173652,2014-08-04 09:31:23.000,1413007,SELF,PERSON STOP,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,944,1,1,EP03,6,97401,1F64  ,1,1
2014,LAW ,14173657,2014-08-04 09:41:00.000,,PHONE,UNKNOWN PROBLEM,ADVI,ADVISED,324.0,663.0,1688,1,1,EP06,3,97404,1E69  ,3,3
2014,LAW ,14173658,2014-08-04 09:42:29.000,,PHONE,DISPUTE,ASST,ASSISTED,305.0,658.0,4459,1,1,EP03,3,97405,2E11  ,3,3
2014,LAW ,14173659,2014-08-04 09:42:48.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,165,1,1,EP05,6,97402,1E69  ,1,1
2014,LAW ,14173661,2014-08-04 09:43:45.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,367,1,1,EP05,6,97402,SLT2  ,1,1
2014,LAW ,14173662,2014-08-04 09:45:59.000,,PHONE,ANIMAL COMPLAINT,RSLV,RESOLVED,,,532,0,0,EP06,9,97404,,0,0
2014,LAW ,14173666,2014-08-04 09:52:26.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,616,1,1,EP03,6,97401,1F64  ,1,1
2014,LAW ,14173667,2014-08-04 09:53:11.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,1009,1,1,EP01,6,97401,SLT1  ,1,1
2014,LAW ,14173669,2014-08-04 09:55:09.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,2658,1,1,EP05,P,97402,2C81  ,1,1
2014,LAW ,14173670,2014-08-04 09:55:14.000,,PHONE,TRAFFIC HAZARD,DIS ,DISREGARD,,,672,0,0,EP05,3,97402,,0,0
2014,LAW ,14173672,2014-08-04 09:58:40.000,,PHONE,CHECK WELFARE,PCHK,PATROL CHECK,1363.0,1549.0,1685,1,1,EP02,P,97401,1F66  ,1,1
2014,LAW ,14173673,2014-08-04 09:58:51.000,,PHONE,ATTEMPT TO LOCATE,WCB ,CALLER WILL CALL BACK,,,6806,0,0,EP05,3,97402,,0,0
2014,LAW ,14173676,2014-08-04 10:03:49.000,,PHONE,ILLEGAL CAMPING,PCHK,PATROL CHECK,11988.0,11988.0,12329,1,1,EP04,5,97402,3E45  ,1,1
2014,LAW ,14173678,2014-08-04 10:05:15.000,1413029,PHONE,BURGLARY,REPT,REPORT TAKEN,14663.0,15469.0,18325,1,1,EP05,5,97402,3E56  ,1,1
2014,LAW ,14173680,2014-08-04 10:08:36.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,2520.0,2663.0,4583,1,1,EP02,P,97401,1E69  ,4,4
2014,LAW ,14173682,2014-08-04 10:10:22.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,368,1,1,EP01,6,97401,SLT1  ,1,1
2014,LAW ,14173684,2014-08-04 10:11:41.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,788,1,1,EP05,6,97402,1X11  ,1,1
2014,LAW ,14173687,2014-08-04 10:16:22.000,1413141,PHONE,THEFT OF BICYCLE,ADVI,ADVISED,,,268,0,0,EP01,9,97408,,0,0
2014,LAW ,14173688,2014-08-04 10:17:33.000,,PHONE,CHECK WELFARE,GOA ,GONE ON ARRIVAL,4060.0,4235.0,4369,1,1,EP02,5,97401,CAHOOT,1,1
2014,LAW ,14173691,2014-08-04 10:22:00.000,1413009,RPTO,CRIMINAL MISCHIEF,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,2W74  ,0,0
